product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;910;2269;349;3188;ippi;off;auto;off;true;pcmu-8000;auto;360;on;off;664;4945;52;4142
googletalk;off;auto;off;auto;silk-8000;auto;1080;on;off;591;4417;4894;1777;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;507;4611;200;4110
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;575;1053;1581;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;507;1001;52;4146
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;1302;1331;79;iptel.org;off;tcp;off;false;pcma-8000;ulpfec;1080;on;on;507;987;3494;241
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;on;tls;off;false;ilbc-8000;auto;720;on;on;507;4980;52;4290
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1420;1801;2861;3242;icq;on;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428
googletalk;on;auto;besteffort;auto;gsm-8000;h264;1080;on;off;591;4265;4894;3193;ippi;off;auto;off;false;pcma-8000;auto;360;on;off;507;4945;52;4142
googletalk;off;auto;on;auto;speex-8000;vp8;1080;off;off;1492;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;507;4898;52;4142
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;2269;2731;3188;ippi;off;udp;off;true;ilbc-8000;auto;360;on;off;507;3358;827;4142
googletalk;off;auto;off;auto;gsm-8000;h264;1080;off;off;979;4630;4416;690;h323;off;auto;besteffort;auto;pcma-8000;auto;360;on;off;507;4945;52;4142
googletalk;off;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1492;1801;4367;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;2323;4142
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1420;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;auto;1080;on;off;540;4755;827;3876
googletalk;on;tcp;off;auto;telephone-event-80000;auto;1080;off;off;979;4630;3997;449;ippi;off;auto;besteffort;auto;auto;auto;240;on;off;664;4945;52;4290
sip;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;902;4098;4894;415;ippi;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;507;4611;200;4142
googletalk;on;auto;off;auto;telephone-event-80000;rtx;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;false;auto;auto;240;on;on;507;4611;200;4451
googletalk;off;auto;off;auto;telephone-event-80000;ulpfec;1080;off;off;979;4630;4416;690;h323;off;auto;besteffort;auto;auto;auto;240;on;off;664;4611;200;4142
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;1743;3242;ippi;on;auto;off;true;pcma-8000;auto;1080;on;on;507;3358;1302;2655
googletalk;on;auto;besteffort;auto;ilbc-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;664;4945;52;4290
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;1801;2861;1710;ippi;off;auto;off;auto;amr-wb-16000;ulpfec;1080;on;on;507;3358;442;4418
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1372;1801;2247;3242;ippi;off;tls;on;false;pcmu-8000;auto;360;on;on;514;3358;3324;428
aim;on;auto;besteffort;auto;speex-8000;ulpfec;1080;off;off;1492;3947;1120;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;514;3358;3415;1340
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1446;1801;2861;3242;icq;off;tls;off;false;speex-8000;auto;720;on;on;507;3358;52;4290
googletalk;on;auto;off;auto;telephone-event-80000;auto;1080;off;off;591;4098;4894;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;2323;4142
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;910;2269;4894;3193;ippi;off;auto;off;false;pcma-8000;auto;360;on;on;507;3358;3415;4928
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1404;4751;1331;3197;icq;off;tls;off;false;speex-8000;auto;1080;on;on;540;4755;827;3876
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1115;79;iptel.org;off;auto;off;true;speex-8000;rtx;1080;on;off;664;4945;52;4290
sip;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1404;4751;1331;3197;icq;off;tls;off;false;ilbc-8000;rtx;360;on;off;507;4611;859;4146
aim;on;auto;besteffort;auto;silk-24000;h264;720;on;off;1492;1405;1357;3193;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;507;4945;52;4142
googletalk;on;auto;off;auto;gsm-8000;auto;1080;off;off;591;4098;4894;449;h323;off;auto;besteffort;auto;auto;auto;360;on;off;507;4898;52;4142
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;pcma-8000;auto;720;on;off;507;3368;2802;4418
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;amr-wb-16000;ulpfec;480;on;on;507;3358;442;4418
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1315;4837;349;2642;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;507;3358;1302;4479
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1482;1465;290;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;off;664;4980;52;4290
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;on;off;910;2269;349;3188;ippi;off;auto;off;true;pcmu-8000;auto;360;on;off;664;4945;52;4142
icq;on;auto;besteffort;auto;ilbc-8000;h264;360;off;off;1492;4751;642;477;ippi;off;auto;off;true;pcma-8000;ulpfec;240;on;on;507;4980;52;4290
aim;on;auto;on;auto;pcmu-8000;auto;1080;off;off;1492;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;ulpfec;360;on;off;507;4898;1422;4146
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;1743;3242;ippi;on;auto;off;true;pcma-8000;auto;1080;on;on;507;3358;1302;4418
