product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;1013;4113;4582;2626;h323;off;auto;besteffort;true;telephone-event-80000;auto;360;on;on;515;4966;2943;4945
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1444;925;4817;3371;ippi;off;auto;off;false;pcmu-8000;auto;1080;on;on;515;3576;1947;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;697;4946;598;4488
googletalk;on;auto;besteffort;true;pcmu-8000;auto;1080;on;off;1497;4663;1805;3201;irc;off;auto;off;true;ilbc-8000;ulpfec;1080;on;on;541;2765;4382;209
googletalk;off;auto;on;auto;pcmu-8000;h264;360;off;off;1497;931;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;3576;294;4922
googletalk;off;tls;off;auto;speex-8000;ulpfec;1080;off;off;666;3391;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;515;4827;257;4707
aim;on;auto;on;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;ulpfec;480;on;on;515;426;1312;825
googletalk;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;auto;480;on;on;515;2547;1947;4488
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4580;68;1634
aim;on;auto;besteffort;auto;pcmu-8000;rtx;1080;off;off;1326;3391;4695;3201;h323;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4946;4430;4664
googletalk;off;tcp;off;true;speex-8000;vp8;1080;off;off;988;3298;4695;224;ippi;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;true;pcma-8000;auto;360;on;on;515;627;257;4782
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1487;4663;238;3344;icq;on;auto;off;false;speex-8000;ulpfec;1080;on;on;541;2765;4382;209
googletalk;off;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;false;pcma-8000;auto;360;on;off;666;4843;68;4488
googletalk;off;tls;off;auto;speex-8000;ulpfec;1080;off;off;666;3391;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;697;4843;598;4663
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1018;238;3344;icq;on;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;2652;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1444;925;4817;3371;ippi;off;auto;off;false;pcmu-8000;auto;360;on;on;524;3512;598;2363
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;3738
